Date,CS-IC
2025-01-07 00:00:00-05:00,0.3029411764705882
2025-01-08 00:00:00-05:00,-0.21470588235294116
2025-01-10 00:00:00-05:00,0.2647058823529412
2025-01-13 00:00:00-05:00,0.07647058823529412
2025-01-14 00:00:00-05:00,-0.10294117647058824
2025-01-15 00:00:00-05:00,0.16176470588235295
2025-01-16 00:00:00-05:00,-0.032352941176470584
2025-01-17 00:00:00-05:00,-0.2676470588235294
2025-01-21 00:00:00-05:00,0.411764705882353
2025-01-22 00:00:00-05:00,0.09411764705882353
2025-01-23 00:00:00-05:00,-0.11470588235294117
2025-01-24 00:00:00-05:00,0.25588235294117645
2025-01-27 00:00:00-05:00,-0.2911764705882353
2025-01-28 00:00:00-05:00,-0.28529411764705886
2025-01-29 00:00:00-05:00,-0.2676470588235294
2025-01-30 00:00:00-05:00,-0.10882352941176471
2025-01-31 00:00:00-05:00,0.5676470588235295
2025-02-03 00:00:00-05:00,0.044117647058823525
2025-02-04 00:00:00-05:00,-0.18823529411764706
2025-02-05 00:00:00-05:00,0.0
2025-02-06 00:00:00-05:00,0.2676470588235294
2025-02-07 00:00:00-05:00,-0.06470588235294117
2025-02-10 00:00:00-05:00,0.24705882352941175
2025-02-11 00:00:00-05:00,-0.03529411764705882
2025-02-12 00:00:00-05:00,0.07058823529411765
2025-02-13 00:00:00-05:00,-0.049999999999999996
2025-02-14 00:00:00-05:00,-0.11176470588235293
2025-02-18 00:00:00-05:00,0.4970588235294117
2025-02-19 00:00:00-05:00,-0.1647058823529412
2025-02-20 00:00:00-05:00,0.0588235294117647
2025-02-21 00:00:00-05:00,0.1411764705882353
2025-02-24 00:00:00-05:00,-0.21764705882352942
2025-02-25 00:00:00-05:00,-0.047058823529411764
2025-02-26 00:00:00-05:00,0.10588235294117648
2025-02-27 00:00:00-05:00,0.3558823529411765
2025-02-28 00:00:00-05:00,-0.35000000000000003
2025-03-03 00:00:00-05:00,-0.39999999999999997
2025-03-04 00:00:00-05:00,0.11470588235294117
2025-03-05 00:00:00-05:00,0.19999999999999998
2025-03-06 00:00:00-05:00,-0.18529411764705883
2025-03-07 00:00:00-05:00,0.0411764705882353
2025-03-10 00:00:00-04:00,-0.4676470588235294
2025-03-11 00:00:00-04:00,-0.11176470588235293
2025-03-12 00:00:00-04:00,0.36764705882352944
2025-03-13 00:00:00-04:00,0.01764705882352941
2025-03-14 00:00:00-04:00,0.3029411764705882
2025-03-17 00:00:00-04:00,0.38823529411764707
2025-03-18 00:00:00-04:00,-0.4764705882352941
2025-03-19 00:00:00-04:00,0.12941176470588234
2025-03-20 00:00:00-04:00,0.049999999999999996
2025-03-21 00:00:00-04:00,-0.2676470588235294
2025-03-24 00:00:00-04:00,-0.4323529411764706
2025-03-25 00:00:00-04:00,0.4911764705882353
2025-03-26 00:00:00-04:00,0.5617647058823529
2025-03-27 00:00:00-04:00,-0.22058823529411767
2025-03-28 00:00:00-04:00,0.055882352941176466
2025-03-31 00:00:00-04:00,-0.17058823529411765
2025-04-01 00:00:00-04:00,0.12352941176470587
2025-04-02 00:00:00-04:00,-0.02058823529411765
2025-04-03 00:00:00-04:00,-0.2441176470588235
2025-04-04 00:00:00-04:00,0.5352941176470588
2025-04-07 00:00:00-04:00,-0.19705882352941176
2025-04-08 00:00:00-04:00,0.18529411764705883
2025-04-09 00:00:00-04:00,-0.2764705882352941
2025-04-10 00:00:00-04:00,-0.0058823529411764705
2025-04-11 00:00:00-04:00,-0.3852941176470588
2025-04-14 00:00:00-04:00,-0.2058823529411765
2025-04-15 00:00:00-04:00,0.1411764705882353
2025-04-16 00:00:00-04:00,-0.14411764705882352
2025-04-17 00:00:00-04:00,-0.19411764705882353
2025-04-21 00:00:00-04:00,0.2764705882352941
2025-04-22 00:00:00-04:00,0.4147058823529412
2025-04-23 00:00:00-04:00,
